250AC,2019-01-07,MONDAY,10:50,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,10:50,12,0,12,Govardhan Talkies,00:03,10:53,6,0,18,YPR RMC,00:04,10:57,1,1,18,MEI Guragunte Palya,00:02,10:59,2,5,15,Goragunte Palya,00:03,11:02,6,6,15,CMTI Goragunte Palya,00:03,11:05,4,0,19,SRS Jalahalli Cross,00:03,11:08,0,3,16,Peenya 1st stage,00:04,11:12,1,1,16,Jalahalli cross,00:05,11:17,8,2,22,T Dasarahalli,00:05,11:22,4,2,24,8th MILE,00:05,11:27,5,2,27,Widia School Bagalagunte,00:07,11:34,4,4,27,Bagalagunte,00:05,11:39,3,2,28,Bone Mill,00:05,11:44,0,1,27,Sapthagiri College,00:02,11:46,1,2,26,Janapriya Apartments,00:04,11:50,4,2,28,Chikkabanawara Railway Gate,00:03,11:53,4,3,29,Chikka Banawara Sante Beedi,00:03,11:56,4,15,19,Chikkabanavara,00:02,11:58,0,19,0
250AC,2019-01-07,MONDAY,11:10,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:10,4,0,4,Govardhan Talkies,00:03,11:13,7,1,10,YPR RMC,00:04,11:17,4,0,14,MEI Guragunte Palya,00:02,11:19,6,6,14,Goragunte Palya,00:03,11:22,6,7,13,CMTI Goragunte Palya,00:03,11:25,2,1,14,SRS Jalahalli Cross,00:03,11:28,1,3,12,Peenya 1st stage,00:04,11:32,0,1,11,Jalahalli cross,00:05,11:37,6,6,11,T Dasarahalli,00:05,11:42,6,6,11,8th MILE,00:05,11:47,14,5,20,Widia School Bagalagunte,00:07,11:54,6,6,20,Bagalagunte,00:05,11:59,2,6,16,Bone Mill,00:05,12:04,3,2,17,Sapthagiri College,00:02,12:06,2,6,13,Janapriya Apartments,00:04,12:10,6,6,13,Chikkabanawara Railway Gate,00:03,12:13,6,4,15,Chikka Banawara Sante Beedi,00:03,12:16,6,8,14,Chikkabanavara,00:02,12:18,0,14,0
250AC,2019-01-07,MONDAY,11:35,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:35,6,0,6,Govardhan Talkies,00:03,11:38,3,2,7,YPR RMC,00:04,11:42,5,0,12,MEI Guragunte Palya,00:02,11:44,4,7,9,Goragunte Palya,00:03,11:47,5,6,8,CMTI Goragunte Palya,00:03,11:50,5,0,13,SRS Jalahalli Cross,00:03,11:53,0,0,13,Peenya 1st stage,00:04,11:57,2,1,14,Jalahalli cross,00:05,12:02,5,4,15,T Dasarahalli,00:05,12:07,7,4,18,8th MILE,00:05,12:12,4,6,16,Widia School Bagalagunte,00:07,12:19,7,7,16,Bagalagunte,00:05,12:24,6,4,18,Bone Mill,00:05,12:29,2,0,20,Sapthagiri College,00:02,12:31,0,4,16,Janapriya Apartments,00:04,12:35,7,4,19,Chikkabanawara Railway Gate,00:03,12:38,7,5,21,Chikka Banawara Sante Beedi,00:03,12:41,7,11,18,Chikkabanavara,00:02,12:43,0,18,0
250AC,2019-01-07,MONDAY,11:55,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:55,15,0,15,Govardhan Talkies,00:03,11:58,4,0,19,YPR RMC,00:04,12:02,3,1,21,MEI Guragunte Palya,00:02,12:04,4,3,22,Goragunte Palya,00:03,12:07,4,8,18,CMTI Goragunte Palya,00:03,12:10,6,2,22,SRS Jalahalli Cross,00:03,12:13,2,1,23,Peenya 1st stage,00:04,12:17,1,0,24,Jalahalli cross,00:05,12:22,9,4,29,T Dasarahalli,00:05,12:27,3,4,28,8th MILE,00:05,12:32,2,7,23,Widia School Bagalagunte,00:07,12:39,3,3,23,Bagalagunte,00:05,12:44,4,4,23,Bone Mill,00:05,12:49,0,1,22,Sapthagiri College,00:02,12:51,1,4,19,Janapriya Apartments,00:04,12:55,3,4,18,Chikkabanawara Railway Gate,00:03,12:58,3,5,16,Chikka Banawara Sante Beedi,00:03,13:01,3,8,11,Chikkabanavara,00:02,13:03,0,11,0
250AC,2019-01-07,MONDAY,12:20,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:20,36,0,36,Govardhan Talkies,00:03,12:23,6,0,42,YPR RMC,00:04,12:27,1,0,43,MEI Guragunte Palya,00:02,12:29,2,4,41,Goragunte Palya,00:03,12:32,7,6,42,CMTI Goragunte Palya,00:03,12:35,7,1,48,SRS Jalahalli Cross,00:03,12:38,1,1,48,Peenya 1st stage,00:04,12:42,0,0,48,Jalahalli cross,00:05,12:47,3,2,49,T Dasarahalli,00:05,12:52,2,5,46,8th MILE,00:05,12:57,1,5,42,Widia School Bagalagunte,00:07,13:04,2,8,36,Bagalagunte,00:05,13:09,4,3,37,Bone Mill,00:05,13:14,1,6,32,Sapthagiri College,00:02,13:16,2,2,32,Janapriya Apartments,00:04,13:20,2,2,32,Chikkabanawara Railway Gate,00:03,13:23,2,1,33,Chikka Banawara Sante Beedi,00:03,13:26,2,17,19,Chikkabanavara,00:02,13:28,0,19,0
250AC,2019-01-07,MONDAY,12:30,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:30,29,0,29,Govardhan Talkies,00:03,12:33,6,1,34,YPR RMC,00:04,12:37,5,4,35,MEI Guragunte Palya,00:02,12:39,5,6,34,Goragunte Palya,00:03,12:42,6,5,35,CMTI Goragunte Palya,00:03,12:45,3,0,38,SRS Jalahalli Cross,00:03,12:48,0,0,38,Peenya 1st stage,00:04,12:52,0,1,37,Jalahalli cross,00:05,12:57,1,5,33,T Dasarahalli,00:05,13:02,6,5,34,8th MILE,00:05,13:07,2,2,34,Widia School Bagalagunte,00:07,13:14,6,6,34,Bagalagunte,00:05,13:19,2,5,31,Bone Mill,00:05,13:24,0,1,30,Sapthagiri College,00:02,13:26,1,5,26,Janapriya Apartments,00:04,13:30,6,5,27,Chikkabanawara Railway Gate,00:03,13:33,6,4,29,Chikka Banawara Sante Beedi,00:03,13:36,6,15,21,Chikkabanavara,00:02,13:38,0,21,0
250AC,2019-01-07,MONDAY,12:35,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:35,25,0,25,Govardhan Talkies,00:03,12:38,3,3,25,YPR RMC,00:04,12:42,5,0,30,MEI Guragunte Palya,00:02,12:44,6,7,29,Goragunte Palya,00:03,12:47,7,7,29,CMTI Goragunte Palya,00:03,12:50,4,0,33,SRS Jalahalli Cross,00:03,12:53,0,1,32,Peenya 1st stage,00:04,12:57,1,0,33,Jalahalli cross,00:05,13:02,7,6,34,T Dasarahalli,00:05,13:07,4,6,32,8th MILE,00:05,13:12,5,6,31,Widia School Bagalagunte,00:07,13:19,4,4,31,Bagalagunte,00:05,13:24,5,6,30,Bone Mill,00:05,13:29,3,0,33,Sapthagiri College,00:02,13:31,0,6,27,Janapriya Apartments,00:04,13:35,4,6,25,Chikkabanawara Railway Gate,00:03,13:38,4,4,25,Chikka Banawara Sante Beedi,00:03,13:41,4,13,17,Chikkabanavara,00:02,13:43,0,17,0
250AC,2019-01-07,MONDAY,12:40,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:40,19,0,19,Govardhan Talkies,00:03,12:43,2,0,21,YPR RMC,00:04,12:47,3,0,24,MEI Guragunte Palya,00:02,12:49,7,3,28,Goragunte Palya,00:03,12:52,6,6,28,CMTI Goragunte Palya,00:03,12:55,6,1,33,SRS Jalahalli Cross,00:03,12:58,1,0,34,Peenya 1st stage,00:04,13:02,0,1,33,Jalahalli cross,00:05,13:07,6,7,32,T Dasarahalli,00:05,13:12,4,7,29,8th MILE,00:05,13:17,6,4,31,Widia School Bagalagunte,00:07,13:24,4,4,31,Bagalagunte,00:05,13:29,6,7,30,Bone Mill,00:05,13:34,0,2,28,Sapthagiri College,00:02,13:36,2,7,23,Janapriya Apartments,00:04,13:40,4,7,20,Chikkabanawara Railway Gate,00:03,13:43,4,3,21,Chikka Banawara Sante Beedi,00:03,13:46,4,11,15,Chikkabanavara,00:02,13:48,0,15,0
250AC,2019-01-07,MONDAY,13:05,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,13:05,27,0,27,Govardhan Talkies,00:03,13:08,4,0,31,YPR RMC,00:04,13:12,4,0,35,MEI Guragunte Palya,00:02,13:14,3,2,36,Goragunte Palya,00:03,13:17,5,4,37,CMTI Goragunte Palya,00:03,13:20,7,0,44,SRS Jalahalli Cross,00:03,13:23,0,2,42,Peenya 1st stage,00:04,13:27,4,1,45,Jalahalli cross,00:05,13:32,3,3,45,T Dasarahalli,00:05,13:37,2,3,44,8th MILE,00:05,13:42,7,4,47,Widia School Bagalagunte,00:07,13:49,2,2,47,Bagalagunte,00:05,13:54,4,3,48,Bone Mill,00:05,13:59,2,1,49,Sapthagiri College,00:02,14:01,1,4,46,Janapriya Apartments,00:04,14:05,2,3,45,Chikkabanawara Railway Gate,00:03,14:08,2,3,44,Chikka Banawara Sante Beedi,00:03,14:11,2,22,24,Chikkabanavara,00:02,14:13,0,24,0
250AC,2019-01-07,MONDAY,13:25,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,13:25,24,0,24,Govardhan Talkies,00:03,13:28,5,0,29,YPR RMC,00:04,13:32,1,1,29,MEI Guragunte Palya,00:02,13:34,4,6,27,Goragunte Palya,00:03,13:37,4,7,24,CMTI Goragunte Palya,00:03,13:40,3,4,23,SRS Jalahalli Cross,00:03,13:43,4,1,26,Peenya 1st stage,00:04,13:47,0,1,25,Jalahalli cross,00:05,13:52,7,4,28,T Dasarahalli,00:05,13:57,5,4,29,8th MILE,00:05,14:02,4,2,31,Widia School Bagalagunte,00:07,14:09,5,5,31,Bagalagunte,00:05,14:14,6,4,33,Bone Mill,00:05,14:19,3,0,36,Sapthagiri College,00:02,14:21,0,6,30,Janapriya Apartments,00:04,14:25,5,4,31,Chikkabanawara Railway Gate,00:03,14:28,5,3,33,Chikka Banawara Sante Beedi,00:03,14:31,5,17,22,Chikkabanavara,00:02,14:33,0,22,0
