250AC,2019-01-05,SATURDAY,10:50,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,10:50,2,0,2,Govardhan Talkies,00:03,10:53,3,0,5,YPR RMC,00:04,10:57,2,2,5,MEI Guragunte Palya,00:02,10:59,2,0,7,Goragunte Palya,00:03,11:02,1,0,8,CMTI Goragunte Palya,00:03,11:05,0,0,8,SRS Jalahalli Cross,00:03,11:08,2,1,9,Peenya 1st stage,00:04,11:12,1,0,10,Jalahalli cross,00:05,11:17,2,2,10,T Dasarahalli,00:05,11:22,1,0,11,8th MILE,00:05,11:27,1,0,12,Widia School Bagalagunte,00:07,11:34,0,1,11,Bagalagunte,00:05,11:39,1,0,12,Bone Mill,00:05,11:44,2,3,11,Sapthagiri College,00:02,11:46,0,5,6,Janapriya Apartments,00:04,11:50,0,1,5,Chikkabanawara Railway Gate,00:03,11:53,0,0,5,Chikka Banawara Sante Beedi,00:03,11:56,0,3,2,Chikkabanavara,00:02,11:58,0,2,0
250AC,2019-01-05,SATURDAY,11:10,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:10,3,0,3,Govardhan Talkies,00:03,11:13,2,0,5,YPR RMC,00:04,11:17,2,0,7,MEI Guragunte Palya,00:02,11:19,1,0,8,Goragunte Palya,00:03,11:22,2,1,9,CMTI Goragunte Palya,00:03,11:25,0,0,9,SRS Jalahalli Cross,00:03,11:28,1,2,8,Peenya 1st stage,00:04,11:32,1,0,9,Jalahalli cross,00:05,11:37,2,0,11,T Dasarahalli,00:05,11:42,2,0,13,8th MILE,00:05,11:47,3,0,16,Widia School Bagalagunte,00:07,11:54,0,1,15,Bagalagunte,00:05,11:59,1,0,16,Bone Mill,00:05,12:04,2,2,16,Sapthagiri College,00:02,12:06,0,0,16,Janapriya Apartments,00:04,12:10,0,5,11,Chikkabanawara Railway Gate,00:03,12:13,0,0,11,Chikka Banawara Sante Beedi,00:03,12:16,0,3,8,Chikkabanavara,00:02,12:18,0,8,0
250AC,2019-01-05,SATURDAY,11:35,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:35,1,0,1,Govardhan Talkies,00:03,11:38,0,0,1,YPR RMC,00:04,11:42,2,0,3,MEI Guragunte Palya,00:02,11:44,1,0,4,Goragunte Palya,00:03,11:47,0,1,3,CMTI Goragunte Palya,00:03,11:50,5,0,8,SRS Jalahalli Cross,00:03,11:53,0,0,8,Peenya 1st stage,00:04,11:57,2,0,10,Jalahalli cross,00:05,12:02,3,0,13,T Dasarahalli,00:05,12:07,3,0,16,8th MILE,00:05,12:12,3,0,19,Widia School Bagalagunte,00:07,12:19,0,2,17,Bagalagunte,00:05,12:24,1,0,18,Bone Mill,00:05,12:29,1,3,16,Sapthagiri College,00:02,12:31,0,1,15,Janapriya Apartments,00:04,12:35,0,5,10,Chikkabanawara Railway Gate,00:03,12:38,0,5,5,Chikka Banawara Sante Beedi,00:03,12:41,3,0,8,Chikkabanavara,00:02,12:43,0,8,0
250AC,2019-01-05,SATURDAY,11:55,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:55,6,0,6,Govardhan Talkies,00:03,11:58,0,0,6,YPR RMC,00:04,12:02,1,0,7,MEI Guragunte Palya,00:02,12:04,1,0,8,Goragunte Palya,00:03,12:07,3,0,11,CMTI Goragunte Palya,00:03,12:10,3,0,14,SRS Jalahalli Cross,00:03,12:13,1,0,15,Peenya 1st stage,00:04,12:17,2,0,17,Jalahalli cross,00:05,12:22,3,0,20,T Dasarahalli,00:05,12:27,1,0,21,8th MILE,00:05,12:32,3,0,24,Widia School Bagalagunte,00:07,12:39,3,1,26,Bagalagunte,00:05,12:44,4,0,30,Bone Mill,00:05,12:49,2,0,32,Sapthagiri College,00:02,12:51,0,15,17,Janapriya Apartments,00:04,12:55,0,1,16,Chikkabanawara Railway Gate,00:03,12:58,2,5,13,Chikka Banawara Sante Beedi,00:03,13:01,3,3,13,Chikkabanavara,00:02,13:03,0,13,0
250AC,2019-01-05,SATURDAY,12:20,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:20,6,0,6,Govardhan Talkies,00:03,12:23,5,1,10,YPR RMC,00:04,12:27,1,0,11,MEI Guragunte Palya,00:02,12:29,1,0,12,Goragunte Palya,00:03,12:32,4,2,14,CMTI Goragunte Palya,00:03,12:35,3,0,17,SRS Jalahalli Cross,00:03,12:38,1,0,18,Peenya 1st stage,00:04,12:42,2,0,20,Jalahalli cross,00:05,12:47,3,0,23,T Dasarahalli,00:05,12:52,1,0,24,8th MILE,00:05,12:57,3,0,27,Widia School Bagalagunte,00:07,13:04,2,1,28,Bagalagunte,00:05,13:09,4,15,17,Bone Mill,00:05,13:14,2,0,19,Sapthagiri College,00:02,13:16,2,0,21,Janapriya Apartments,00:04,13:20,0,1,20,Chikkabanawara Railway Gate,00:03,13:23,2,5,17,Chikka Banawara Sante Beedi,00:03,13:26,3,6,14,Chikkabanavara,00:02,13:28,0,14,0
250AC,2019-01-05,SATURDAY,12:30,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:30,5,0,5,Govardhan Talkies,00:03,12:33,3,2,6,YPR RMC,00:04,12:37,1,0,7,MEI Guragunte Palya,00:02,12:39,4,0,11,Goragunte Palya,00:03,12:42,4,0,15,CMTI Goragunte Palya,00:03,12:45,3,0,18,SRS Jalahalli Cross,00:03,12:48,2,0,20,Peenya 1st stage,00:04,12:52,2,0,22,Jalahalli cross,00:05,12:57,2,0,24,T Dasarahalli,00:05,13:02,2,0,26,8th MILE,00:05,13:07,5,15,16,Widia School Bagalagunte,00:07,13:14,3,1,18,Bagalagunte,00:05,13:19,1,2,17,Bone Mill,00:05,13:24,2,0,19,Sapthagiri College,00:02,13:26,2,0,21,Janapriya Apartments,00:04,13:30,0,1,20,Chikkabanawara Railway Gate,00:03,13:33,2,0,22,Chikka Banawara Sante Beedi,00:03,13:36,3,7,18,Chikkabanavara,00:02,13:38,0,18,0
250AC,2019-01-05,SATURDAY,12:35,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:35,8,0,8,Govardhan Talkies,00:03,12:38,4,0,12,YPR RMC,00:04,12:42,1,0,13,MEI Guragunte Palya,00:02,12:44,1,2,12,Goragunte Palya,00:03,12:47,4,1,15,CMTI Goragunte Palya,00:03,12:50,2,0,17,SRS Jalahalli Cross,00:03,12:53,4,0,21,Peenya 1st stage,00:04,12:57,3,0,24,Jalahalli cross,00:05,13:02,4,0,28,T Dasarahalli,00:05,13:07,2,0,30,8th MILE,00:05,13:12,5,13,22,Widia School Bagalagunte,00:07,13:19,3,1,24,Bagalagunte,00:05,13:24,1,10,15,Bone Mill,00:05,13:29,2,0,17,Sapthagiri College,00:02,13:31,2,1,18,Janapriya Apartments,00:04,13:35,0,1,17,Chikkabanawara Railway Gate,00:03,13:38,0,0,17,Chikka Banawara Sante Beedi,00:03,13:41,3,0,20,Chikkabanavara,00:02,13:43,0,20,0
250AC,2019-01-05,SATURDAY,12:40,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:40,8,0,8,Govardhan Talkies,00:03,12:43,3,0,11,YPR RMC,00:04,12:47,2,0,13,MEI Guragunte Palya,00:02,12:49,1,0,14,Goragunte Palya,00:03,12:52,5,2,17,CMTI Goragunte Palya,00:03,12:55,2,0,19,SRS Jalahalli Cross,00:03,12:58,1,0,20,Peenya 1st stage,00:04,13:02,3,0,23,Jalahalli cross,00:05,13:07,4,0,27,T Dasarahalli,00:05,13:12,2,0,29,8th MILE,00:05,13:17,5,12,22,Widia School Bagalagunte,00:07,13:24,5,1,26,Bagalagunte,00:05,13:29,1,8,19,Bone Mill,00:05,13:34,2,0,21,Sapthagiri College,00:02,13:36,2,1,22,Janapriya Apartments,00:04,13:40,0,1,21,Chikkabanawara Railway Gate,00:03,13:43,0,0,21,Chikka Banawara Sante Beedi,00:03,13:46,2,7,16,Chikkabanavara,00:02,13:48,0,16,0
250AC,2019-01-05,SATURDAY,13:05,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,13:05,10,0,10,Govardhan Talkies,00:03,13:08,3,1,12,YPR RMC,00:04,13:12,3,0,15,MEI Guragunte Palya,00:02,13:14,3,0,18,Goragunte Palya,00:03,13:17,5,3,20,CMTI Goragunte Palya,00:03,13:20,2,0,22,SRS Jalahalli Cross,00:03,13:23,3,0,25,Peenya 1st stage,00:04,13:27,3,0,28,Jalahalli cross,00:05,13:32,4,0,32,T Dasarahalli,00:05,13:37,3,0,35,8th MILE,00:05,13:42,5,20,20,Widia School Bagalagunte,00:07,13:49,3,0,23,Bagalagunte,00:05,13:54,1,8,16,Bone Mill,00:05,13:59,2,0,18,Sapthagiri College,00:02,14:01,2,1,19,Janapriya Apartments,00:04,14:05,1,1,19,Chikkabanawara Railway Gate,00:03,14:08,2,0,21,Chikka Banawara Sante Beedi,00:03,14:11,0,0,21,Chikkabanavara,00:02,14:13,0,21,0
250AC,2019-01-05,SATURDAY,13:25,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,13:25,8,0,8,Govardhan Talkies,00:03,13:28,2,0,10,YPR RMC,00:04,13:32,3,0,13,MEI Guragunte Palya,00:02,13:34,2,3,12,Goragunte Palya,00:03,13:37,6,1,17,CMTI Goragunte Palya,00:03,13:40,3,0,20,SRS Jalahalli Cross,00:03,13:43,1,0,21,Peenya 1st stage,00:04,13:47,1,0,22,Jalahalli cross,00:05,13:52,4,0,26,T Dasarahalli,00:05,13:57,3,0,29,8th MILE,00:05,14:02,2,0,31,Widia School Bagalagunte,00:07,14:09,3,0,34,Bagalagunte,00:05,14:14,1,0,35,Bone Mill,00:05,14:19,1,0,36,Sapthagiri College,00:02,14:21,1,15,22,Janapriya Apartments,00:04,14:25,0,1,21,Chikkabanawara Railway Gate,00:03,14:28,0,15,6,Chikka Banawara Sante Beedi,00:03,14:31,0,6,0,Chikkabanavara,00:02,14:33,0,0,0
250AC,2019-01-05,SATURDAY,13:50,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,13:50,6,0,6,Govardhan Talkies,00:03,13:53,2,1,7,YPR RMC,00:04,13:57,2,0,9,MEI Guragunte Palya,00:02,13:59,2,0,11,Goragunte Palya,00:03,14:02,5,3,13,CMTI Goragunte Palya,00:03,14:05,3,0,16,SRS Jalahalli Cross,00:03,14:08,1,0,17,Peenya 1st stage,00:04,14:12,3,0,20,Jalahalli cross,00:05,14:17,2,1,21,T Dasarahalli,00:05,14:22,2,3,20,8th MILE,00:05,14:27,2,0,22,Widia School Bagalagunte,00:07,14:34,0,0,22,Bagalagunte,00:05,14:39,1,0,23,Bone Mill,00:05,14:44,1,0,24,Sapthagiri College,00:02,14:46,2,10,16,Janapriya Apartments,00:04,14:50,0,1,15,Chikkabanawara Railway Gate,00:03,14:53,2,0,17,Chikka Banawara Sante Beedi,00:03,14:56,0,0,17,Chikkabanavara,00:02,14:58,0,17,0
250AC,2019-01-05,SATURDAY,14:00,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,14:00,5,0,5,Govardhan Talkies,00:03,14:03,0,1,4,YPR RMC,00:04,14:07,2,0,6,MEI Guragunte Palya,00:02,14:09,1,0,7,Goragunte Palya,00:03,14:12,4,4,7,CMTI Goragunte Palya,00:03,14:15,0,1,6,SRS Jalahalli Cross,00:03,14:18,2,0,8,Peenya 1st stage,00:04,14:22,1,0,9,Jalahalli cross,00:05,14:27,2,0,11,T Dasarahalli,00:05,14:32,1,0,12,8th MILE,00:05,14:37,1,0,13,Widia School Bagalagunte,00:07,14:44,0,0,13,Bagalagunte,00:05,14:49,1,0,14,Bone Mill,00:05,14:54,1,0,15,Sapthagiri College,00:02,14:56,2,1,16,Janapriya Apartments,00:04,15:00,0,1,15,Chikkabanawara Railway Gate,00:03,15:03,2,0,17,Chikka Banawara Sante Beedi,00:03,15:06,0,0,17,Chikkabanavara,00:02,15:08,0,17,0
250AC,2019-01-05,SATURDAY,14:10,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,14:10,2,0,2,Govardhan Talkies,00:03,14:13,2,0,4,YPR RMC,00:04,14:17,2,0,6,MEI Guragunte Palya,00:02,14:19,1,0,7,Goragunte Palya,00:03,14:22,3,0,10,CMTI Goragunte Palya,00:03,14:25,0,1,9,SRS Jalahalli Cross,00:03,14:28,2,0,11,Peenya 1st stage,00:04,14:32,1,0,12,Jalahalli cross,00:05,14:37,0,0,12,T Dasarahalli,00:05,14:42,1,2,11,8th MILE,00:05,14:47,1,0,12,Widia School Bagalagunte,00:07,14:54,0,0,12,Bagalagunte,00:05,14:59,1,0,13,Bone Mill,00:05,15:04,1,0,14,Sapthagiri College,00:02,15:06,2,1,15,Janapriya Apartments,00:04,15:10,1,1,15,Chikkabanawara Railway Gate,00:03,15:13,2,0,17,Chikka Banawara Sante Beedi,00:03,15:16,0,7,10,Chikkabanavara,00:02,15:18,0,10,0
250AC,2019-01-05,SATURDAY,14:15,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,14:15,2,0,2,Govardhan Talkies,00:03,14:18,2,0,4,YPR RMC,00:04,14:22,1,0,5,MEI Guragunte Palya,00:02,14:24,1,0,6,Goragunte Palya,00:03,14:27,0,0,6,CMTI Goragunte Palya,00:03,14:30,0,1,5,SRS Jalahalli Cross,00:03,14:33,0,0,5,Peenya 1st stage,00:04,14:37,3,0,8,Jalahalli cross,00:05,14:42,0,0,8,T Dasarahalli,00:05,14:47,2,0,10,8th MILE,00:05,14:52,1,0,11,Widia School Bagalagunte,00:07,14:59,1,0,12,Bagalagunte,00:05,15:04,1,0,13,Bone Mill,00:05,15:09,1,0,14,Sapthagiri College,00:02,15:11,2,1,15,Janapriya Apartments,00:04,15:15,0,1,14,Chikkabanawara Railway Gate,00:03,15:18,2,5,11,Chikka Banawara Sante Beedi,00:03,15:21,0,0,11,Chikkabanavara,00:02,15:23,0,11,0
250AC,2019-01-05,SATURDAY,14:35,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,14:35,3,0,3,Govardhan Talkies,00:03,14:38,0,0,3,YPR RMC,00:04,14:42,1,0,4,MEI Guragunte Palya,00:02,14:44,1,0,5,Goragunte Palya,00:03,14:47,1,0,6,CMTI Goragunte Palya,00:03,14:50,1,1,6,SRS Jalahalli Cross,00:03,14:53,0,0,6,Peenya 1st stage,00:04,14:57,1,0,7,Jalahalli cross,00:05,15:02,0,0,7,T Dasarahalli,00:05,15:07,1,0,8,8th MILE,00:05,15:12,1,0,9,Widia School Bagalagunte,00:07,15:19,1,0,10,Bagalagunte,00:05,15:24,1,0,11,Bone Mill,00:05,15:29,1,0,12,Sapthagiri College,00:02,15:31,1,1,12,Janapriya Apartments,00:04,15:35,0,1,11,Chikkabanawara Railway Gate,00:03,15:38,0,5,6,Chikka Banawara Sante Beedi,00:03,15:41,0,0,6,Chikkabanavara,00:02,15:43,0,6,0
250AC,2019-01-05,SATURDAY,14:55,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,14:55,2,0,2,Govardhan Talkies,00:03,14:58,1,0,3,YPR RMC,00:04,15:02,2,0,5,MEI Guragunte Palya,00:02,15:04,1,0,6,Goragunte Palya,00:03,15:07,3,0,9,CMTI Goragunte Palya,00:03,15:10,0,1,8,SRS Jalahalli Cross,00:03,15:13,0,0,8,Peenya 1st stage,00:04,15:17,1,0,9,Jalahalli cross,00:05,15:22,1,0,10,T Dasarahalli,00:05,15:27,1,0,11,8th MILE,00:05,15:32,1,0,12,Widia School Bagalagunte,00:07,15:39,1,0,13,Bagalagunte,00:05,15:44,0,0,13,Bone Mill,00:05,15:49,1,0,14,Sapthagiri College,00:02,15:51,1,5,10,Janapriya Apartments,00:04,15:55,0,1,9,Chikkabanawara Railway Gate,00:03,15:58,0,0,9,Chikka Banawara Sante Beedi,00:03,16:01,3,2,10,Chikkabanavara,00:02,16:03,0,10,0
250AC,2019-01-05,SATURDAY,15:20,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,15:20,2,0,2,Govardhan Talkies,00:03,15:23,3,0,5,YPR RMC,00:04,15:27,1,0,6,MEI Guragunte Palya,00:02,15:29,1,3,4,Goragunte Palya,00:03,15:32,3,0,7,CMTI Goragunte Palya,00:03,15:35,1,0,8,SRS Jalahalli Cross,00:03,15:38,1,0,9,Peenya 1st stage,00:04,15:42,1,0,10,Jalahalli cross,00:05,15:47,1,0,11,T Dasarahalli,00:05,15:52,1,2,10,8th MILE,00:05,15:57,1,0,11,Widia School Bagalagunte,00:07,16:04,1,0,12,Bagalagunte,00:05,16:09,0,0,12,Bone Mill,00:05,16:14,2,0,14,Sapthagiri College,00:02,16:16,1,5,10,Janapriya Apartments,00:04,16:20,0,1,9,Chikkabanawara Railway Gate,00:03,16:23,0,0,9,Chikka Banawara Sante Beedi,00:03,16:26,3,2,10,Chikkabanavara,00:02,16:28,0,10,0
