250AC,2019-01-06,SUNDAY,10:50,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,10:50,3,0,3,Govardhan Talkies,00:03,10:53,1,0,4,YPR RMC,00:04,10:57,2,1,5,MEI Guragunte Palya,00:02,10:59,1,0,6,Goragunte Palya,00:03,11:02,1,0,7,CMTI Goragunte Palya,00:03,11:05,1,0,8,SRS Jalahalli Cross,00:03,11:08,1,0,9,Peenya 1st stage,00:04,11:12,0,1,8,Jalahalli cross,00:05,11:17,3,2,9,T Dasarahalli,00:05,11:22,3,3,9,8th MILE,00:05,11:27,0,1,8,Widia School Bagalagunte,00:07,11:34,2,1,9,Bagalagunte,00:05,11:39,0,0,9,Bone Mill,00:05,11:44,2,0,11,Sapthagiri College,00:02,11:46,0,3,8,Janapriya Apartments,00:04,11:50,1,1,8,Chikkabanawara Railway Gate,00:03,11:53,1,2,7,Chikka Banawara Sante Beedi,00:03,11:56,0,2,5,Chikkabanavara,00:02,11:58,0,5,0
250AC,2019-01-06,SUNDAY,11:10,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:10,4,0,4,Govardhan Talkies,00:03,11:13,1,0,5,YPR RMC,00:04,11:17,2,2,5,MEI Guragunte Palya,00:02,11:19,2,0,7,Goragunte Palya,00:03,11:22,1,0,8,CMTI Goragunte Palya,00:03,11:25,0,2,6,SRS Jalahalli Cross,00:03,11:28,0,2,4,Peenya 1st stage,00:04,11:32,1,0,5,Jalahalli cross,00:05,11:37,4,0,9,T Dasarahalli,00:05,11:42,4,3,10,8th MILE,00:05,11:47,0,1,9,Widia School Bagalagunte,00:07,11:54,1,1,9,Bagalagunte,00:05,11:59,0,0,9,Bone Mill,00:05,12:04,0,1,8,Sapthagiri College,00:02,12:06,1,0,9,Janapriya Apartments,00:04,12:10,1,2,8,Chikkabanawara Railway Gate,00:03,12:13,0,0,8,Chikka Banawara Sante Beedi,00:03,12:16,0,0,8,Chikkabanavara,00:02,12:18,0,8,0
250AC,2019-01-06,SUNDAY,11:35,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:35,2,0,2,Govardhan Talkies,00:03,11:38,2,0,4,YPR RMC,00:04,11:42,0,0,4,MEI Guragunte Palya,00:02,11:44,2,0,6,Goragunte Palya,00:03,11:47,3,0,9,CMTI Goragunte Palya,00:03,11:50,0,2,7,SRS Jalahalli Cross,00:03,11:53,0,2,5,Peenya 1st stage,00:04,11:57,1,0,6,Jalahalli cross,00:05,12:02,1,0,7,T Dasarahalli,00:05,12:07,1,0,8,8th MILE,00:05,12:12,1,2,7,Widia School Bagalagunte,00:07,12:19,1,2,6,Bagalagunte,00:05,12:24,1,0,7,Bone Mill,00:05,12:29,2,0,9,Sapthagiri College,00:02,12:31,2,3,8,Janapriya Apartments,00:04,12:35,0,0,8,Chikkabanawara Railway Gate,00:03,12:38,2,4,6,Chikka Banawara Sante Beedi,00:03,12:41,0,0,6,Chikkabanavara,00:02,12:43,0,6,0
250AC,2019-01-06,SUNDAY,11:55,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,11:55,3,0,3,Govardhan Talkies,00:03,11:58,3,2,4,YPR RMC,00:04,12:02,0,0,4,MEI Guragunte Palya,00:02,12:04,1,0,5,Goragunte Palya,00:03,12:07,1,0,6,CMTI Goragunte Palya,00:03,12:10,0,0,6,SRS Jalahalli Cross,00:03,12:13,0,0,6,Peenya 1st stage,00:04,12:17,0,0,6,Jalahalli cross,00:05,12:22,1,1,6,T Dasarahalli,00:05,12:27,1,1,6,8th MILE,00:05,12:32,1,0,7,Widia School Bagalagunte,00:07,12:39,1,0,8,Bagalagunte,00:05,12:44,1,0,9,Bone Mill,00:05,12:49,0,1,8,Sapthagiri College,00:02,12:51,2,0,10,Janapriya Apartments,00:04,12:55,0,2,8,Chikkabanawara Railway Gate,00:03,12:58,0,3,5,Chikka Banawara Sante Beedi,00:03,13:01,2,0,7,Chikkabanavara,00:02,13:03,0,7,0
250AC,2019-01-06,SUNDAY,12:20,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:20,2,0,2,Govardhan Talkies,00:03,12:23,2,1,3,YPR RMC,00:04,12:27,2,0,5,MEI Guragunte Palya,00:02,12:29,1,0,6,Goragunte Palya,00:03,12:32,4,3,7,CMTI Goragunte Palya,00:03,12:35,2,1,8,SRS Jalahalli Cross,00:03,12:38,2,1,9,Peenya 1st stage,00:04,12:42,0,0,9,Jalahalli cross,00:05,12:47,1,1,9,T Dasarahalli,00:05,12:52,1,1,9,8th MILE,00:05,12:57,1,2,8,Widia School Bagalagunte,00:07,13:04,1,0,9,Bagalagunte,00:05,13:09,0,0,9,Bone Mill,00:05,13:14,2,1,10,Sapthagiri College,00:02,13:16,1,2,9,Janapriya Apartments,00:04,13:20,0,0,9,Chikkabanawara Railway Gate,00:03,13:23,2,2,9,Chikka Banawara Sante Beedi,00:03,13:26,0,2,7,Chikkabanavara,00:02,13:28,0,7,0
250AC,2019-01-06,SUNDAY,12:30,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:30,5,0,5,Govardhan Talkies,00:03,12:33,4,3,6,YPR RMC,00:04,12:37,2,1,7,MEI Guragunte Palya,00:02,12:39,2,0,9,Goragunte Palya,00:03,12:42,3,3,9,CMTI Goragunte Palya,00:03,12:45,1,2,8,SRS Jalahalli Cross,00:03,12:48,1,2,7,Peenya 1st stage,00:04,12:52,1,0,8,Jalahalli cross,00:05,12:57,1,0,9,T Dasarahalli,00:05,13:02,1,2,8,8th MILE,00:05,13:07,4,0,12,Widia School Bagalagunte,00:07,13:14,1,4,9,Bagalagunte,00:05,13:19,0,0,9,Bone Mill,00:05,13:24,3,0,12,Sapthagiri College,00:02,13:26,3,4,11,Janapriya Apartments,00:04,13:30,2,2,11,Chikkabanawara Railway Gate,00:03,13:33,0,4,7,Chikka Banawara Sante Beedi,00:03,13:36,2,0,9,Chikkabanavara,00:02,13:38,0,9,0
250AC,2019-01-06,SUNDAY,12:35,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:35,5,0,5,Govardhan Talkies,00:03,12:38,4,2,7,YPR RMC,00:04,12:42,0,0,7,MEI Guragunte Palya,00:02,12:44,0,0,7,Goragunte Palya,00:03,12:47,3,2,8,CMTI Goragunte Palya,00:03,12:50,1,0,9,SRS Jalahalli Cross,00:03,12:53,1,0,10,Peenya 1st stage,00:04,12:57,1,2,9,Jalahalli cross,00:05,13:02,4,2,11,T Dasarahalli,00:05,13:07,4,4,11,8th MILE,00:05,13:12,3,5,9,Widia School Bagalagunte,00:07,13:19,2,3,8,Bagalagunte,00:05,13:24,1,0,9,Bone Mill,00:05,13:29,2,0,11,Sapthagiri College,00:02,13:31,3,3,11,Janapriya Apartments,00:04,13:35,2,3,10,Chikkabanawara Railway Gate,00:03,13:38,0,2,8,Chikka Banawara Sante Beedi,00:03,13:41,0,2,6,Chikkabanavara,00:02,13:43,0,6,0
250AC,2019-01-06,SUNDAY,12:40,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,12:40,8,0,8,Govardhan Talkies,00:03,12:43,3,3,8,YPR RMC,00:04,12:47,0,1,7,MEI Guragunte Palya,00:02,12:49,0,0,7,Goragunte Palya,00:03,12:52,2,2,7,CMTI Goragunte Palya,00:03,12:55,2,0,9,SRS Jalahalli Cross,00:03,12:58,2,0,11,Peenya 1st stage,00:04,13:02,1,2,10,Jalahalli cross,00:05,13:07,4,3,11,T Dasarahalli,00:05,13:12,4,3,12,8th MILE,00:05,13:17,2,4,10,Widia School Bagalagunte,00:07,13:24,2,1,11,Bagalagunte,00:05,13:29,3,3,11,Bone Mill,00:05,13:34,0,2,9,Sapthagiri College,00:02,13:36,1,3,7,Janapriya Apartments,00:04,13:40,3,2,8,Chikkabanawara Railway Gate,00:03,13:43,1,0,9,Chikka Banawara Sante Beedi,00:03,13:46,0,0,9,Chikkabanavara,00:02,13:48,0,9,0
250AC,2019-01-06,SUNDAY,13:05,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,13:05,9,0,9,Govardhan Talkies,00:03,13:08,4,4,9,YPR RMC,00:04,13:12,3,2,10,MEI Guragunte Palya,00:02,13:14,0,2,8,Goragunte Palya,00:03,13:17,4,3,9,CMTI Goragunte Palya,00:03,13:20,0,1,8,SRS Jalahalli Cross,00:03,13:23,0,1,7,Peenya 1st stage,00:04,13:27,2,0,9,Jalahalli cross,00:05,13:32,3,4,8,T Dasarahalli,00:05,13:37,3,4,7,8th MILE,00:05,13:42,1,0,8,Widia School Bagalagunte,00:07,13:49,1,0,9,Bagalagunte,00:05,13:54,3,3,9,Bone Mill,00:05,13:59,2,0,11,Sapthagiri College,00:02,14:01,2,3,10,Janapriya Apartments,00:04,14:05,2,0,12,Chikkabanawara Railway Gate,00:03,14:08,0,2,10,Chikka Banawara Sante Beedi,00:03,14:11,0,3,7,Chikkabanavara,00:02,14:13,0,7,0
250AC,2019-01-06,SUNDAY,13:25,Yeshwanthpura TTMC,Chikkabanavara,Yeshwanthpura TTMC,00:00,13:25,3,0,3,Govardhan Talkies,00:03,13:28,5,0,8,YPR RMC,00:04,13:32,3,2,9,MEI Guragunte Palya,00:02,13:34,0,0,9,Goragunte Palya,00:03,13:37,4,3,10,CMTI Goragunte Palya,00:03,13:40,2,2,10,SRS Jalahalli Cross,00:03,13:43,2,2,10,Peenya 1st stage,00:04,13:47,1,3,8,Jalahalli cross,00:05,13:52,3,2,9,T Dasarahalli,00:05,13:57,3,2,10,8th MILE,00:05,14:02,1,3,8,Widia School Bagalagunte,00:07,14:09,1,2,7,Bagalagunte,00:05,14:14,3,0,10,Bone Mill,00:05,14:19,3,0,13,Sapthagiri College,00:02,14:21,0,4,9,Janapriya Apartments,00:04,14:25,2,2,9,Chikkabanawara Railway Gate,00:03,14:28,0,0,9,Chikka Banawara Sante Beedi,00:03,14:31,0,0,9,Chikkabanavara,00:02,14:33,0,9,0
